EmployeeID,FullName,Age,Gender,Department,JobRole,EducationField,MonthlyIncome,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,OverTime,BusinessTravel,Attrition
EMP-0176,Employee 176,50,Male,Research & Development,Manufacturing Director,Technical Degree,11158.34,4,1,5,4,3,2,4,2,2,3,3,3,Yes,Travel_Rarely,1
EMP-0177,Employee 177,46,Male,Research & Development,Manager,Medical,13295.79,3,3,12,8,0,0,0,3,3,3,3,3,No,Travel_Rarely,0
EMP-0178,Employee 178,27,Male,Sales,Sales Representative,Human Resources,6520.25,1,1,9,9,6,1,0,3,4,4,3,3,Yes,Travel_Rarely,0
EMP-0179,Employee 179,31,Male,Research & Development,Laboratory Technician,Technical Degree,4016.57,5,2,5,5,5,1,3,4,4,2,3,3,Yes,Travel_Frequently,1
EMP-0180,Employee 180,36,Female,Research & Development,Manufacturing Director,Marketing,10475.03,1,2,4,4,0,4,2,4,2,2,2,4,No,Travel_Rarely,0
EMP-0181,Employee 181,18,Male,Research & Development,Research Scientist,Life Sciences,3605.63,1,0,0,0,0,0,0,2,3,2,1,3,No,Non-Travel,0
EMP-0182,Employee 182,45,Male,Sales,Sales Executive,Technical Degree,5783.87,14,1,11,9,1,4,0,3,4,1,2,3,No,Travel_Rarely,0
EMP-0183,Employee 183,37,Male,Research & Development,Manufacturing Director,Marketing,11554.44,4,4,11,4,4,0,4,3,4,2,3,3,No,Travel_Rarely,0
EMP-0184,Employee 184,40,Male,Human Resources,Human Resources,Medical,3548.69,5,2,6,1,1,1,0,2,4,1,3,3,No,Travel_Rarely,0
EMP-0185,Employee 185,44,Male,Sales,Sales Representative,Human Resources,2000.0,11,3,3,1,1,0,0,4,1,3,2,3,Yes,Travel_Rarely,0
EMP-0186,Employee 186,36,Male,Research & Development,Manager,Life Sciences,14011.98,2,3,12,12,4,3,3,2,3,3,3,3,Yes,Travel_Rarely,1
EMP-0187,Employee 187,23,Male,Research & Development,Research Scientist,Technical Degree,4586.14,2,6,5,5,5,1,5,4,3,3,2,3,Yes,Travel_Rarely,0
EMP-0188,Employee 188,34,Male,Research & Development,Research Director,Human Resources,14516.93,7,2,16,3,3,3,3,2,3,3,3,3,Yes,Travel_Rarely,0
EMP-0189,Employee 189,29,Female,Sales,Manager,Life Sciences,10754.48,2,1,6,6,1,2,1,3,3,3,4,4,No,Non-Travel,0
EMP-0190,Employee 190,37,Male,Sales,Sales Representative,Other,3579.1,27,3,3,3,3,2,0,4,4,4,3,4,No,Travel_Rarely,0
EMP-0191,Employee 191,46,Female,Research & Development,Manufacturing Director,Marketing,15053.09,6,2,17,5,5,1,5,4,4,3,2,3,No,Travel_Rarely,0
EMP-0192,Employee 192,29,Female,Research & Development,Research Scientist,Technical Degree,6052.62,25,1,6,6,6,1,6,3,1,1,3,4,No,Travel_Rarely,0
EMP-0193,Employee 193,24,Male,Research & Development,Research Director,Human Resources,9631.45,1,4,2,2,2,0,0,4,3,3,3,4,Yes,Non-Travel,0
EMP-0194,Employee 194,44,Male,Research & Development,Research Director,Life Sciences,8561.61,6,2,1,1,1,1,1,3,4,2,1,4,No,Travel_Rarely,0
EMP-0195,Employee 195,36,Female,Research & Development,Research Director,Marketing,11238.41,3,4,7,7,7,2,3,2,4,3,3,3,Yes,Travel_Rarely,0
EMP-0196,Employee 196,31,Male,Research & Development,Manufacturing Director,Other,8413.93,3,2,0,0,0,0,0,1,4,2,3,3,No,Travel_Rarely,1
EMP-0197,Employee 197,38,Male,Human Resources,Human Resources,Human Resources,8647.8,4,5,20,5,4,5,4,3,1,2,3,3,No,Travel_Rarely,0
EMP-0198,Employee 198,23,Female,Research & Development,Research Director,Medical,10662.11,1,0,5,3,2,1,3,1,4,2,4,3,No,Travel_Frequently,0
EMP-0199,Employee 199,47,Male,Research & Development,Research Scientist,Life Sciences,2797.6,15,2,0,0,0,0,0,2,2,2,3,3,No,Travel_Rarely,0
EMP-0200,Employee 200,27,Male,Sales,Sales Executive,Other,2119.9,7,1,0,0,0,0,0,2,1,2,3,3,No,Travel_Rarely,1
EMP-0201,Employee 201,42,Male,Research & Development,Research Scientist,Technical Degree,4703.76,4,2,7,7,7,2,6,4,4,3,4,3,No,Travel_Rarely,0
EMP-0202,Employee 202,42,Male,Research & Development,Manufacturing Director,Medical,8750.11,5,5,9,9,4,1,2,4,4,3,3,3,No,Travel_Rarely,0
EMP-0203,Employee 203,31,Male,Sales,Sales Representative,Human Resources,5599.21,1,1,10,10,1,6,3,3,3,3,3,3,No,Travel_Rarely,0
EMP-0204,Employee 204,59,Male,Research & Development,Manager,Medical,12247.58,12,2,11,11,2,1,3,3,4,4,3,3,No,Travel_Frequently,0
EMP-0205,Employee 205,31,Male,Research & Development,Healthcare Representative,Marketing,8424.8,2,3,13,0,0,0,0,4,1,2,2,3,No,Travel_Rarely,0
EMP-0206,Employee 206,27,Female,Sales,Sales Representative,Human Resources,5843.32,11,0,9,6,4,2,0,3,3,3,2,3,Yes,Travel_Rarely,0
EMP-0207,Employee 207,37,Male,Research & Development,Manufacturing Director,Marketing,11828.09,1,2,11,11,8,8,0,3,2,3,3,4,No,Travel_Rarely,0
EMP-0208,Employee 208,41,Male,Research & Development,Manager,Other,11729.72,30,2,10,4,4,1,4,2,3,3,2,3,No,Travel_Rarely,0
EMP-0209,Employee 209,30,Male,Sales,Sales Representative,Medical,4374.9,8,4,6,6,3,0,0,3,2,3,4,3,No,Travel_Rarely,0
EMP-0210,Employee 210,29,Female,Sales,Sales Representative,Technical Degree,3507.51,1,1,0,0,0,0,0,1,1,3,2,3,Yes,Travel_Rarely,1
EMP-0211,Employee 211,37,Male,Sales,Sales Representative,Marketing,3566.72,3,0,0,0,0,0,0,4,1,3,2,3,Yes,Travel_Rarely,1
EMP-0212,Employee 212,34,Male,Sales,Manager,Technical Degree,9055.1,3,1,2,2,2,0,0,4,2,2,2,3,No,Travel_Rarely,0
EMP-0213,Employee 213,33,Male,Research & Development,Research Director,Life Sciences,12517.04,4,3,11,7,1,1,6,2,4,3,4,3,No,Travel_Rarely,0
EMP-0214,Employee 214,40,Female,Research & Development,Manufacturing Director,Other,9713.11,3,2,4,1,1,1,1,3,3,3,2,3,No,Travel_Rarely,0
EMP-0215,Employee 215,25,Male,Research & Development,Manufacturing Director,Marketing,10988.5,12,2,7,7,6,3,0,4,3,3,3,3,No,Travel_Rarely,0
EMP-0216,Employee 216,49,Female,Research & Development,Manager,Technical Degree,14520.15,15,1,16,12,1,1,3,3,4,3,3,3,No,Travel_Rarely,0
EMP-0217,Employee 217,35,Female,Research & Development,Laboratory Technician,Life Sciences,4121.24,5,1,6,6,2,2,2,1,4,1,3,4,No,Travel_Rarely,0
EMP-0218,Employee 218,40,Male,Research & Development,Laboratory Technician,Other,5717.94,27,3,11,7,6,1,4,3,4,3,3,3,No,Travel_Rarely,0
EMP-0219,Employee 219,53,Male,Research & Development,Research Scientist,Life Sciences,3258.04,1,4,9,5,4,1,0,3,3,2,3,3,No,Travel_Frequently,0
EMP-0220,Employee 220,44,Female,Research & Development,Research Scientist,Other,4252.7,14,3,6,6,0,0,6,3,2,1,3,3,Yes,Travel_Rarely,1
EMP-0221,Employee 221,37,Female,Research & Development,Research Director,Medical,14397.63,2,1,14,8,7,0,8,2,2,4,4,3,No,Travel_Frequently,1
EMP-0222,Employee 222,34,Male,Sales,Manager,Technical Degree,11467.36,12,0,8,5,3,2,4,3,3,3,3,3,No,Travel_Rarely,0
EMP-0223,Employee 223,36,Male,Research & Development,Research Director,Medical,6981.55,2,3,0,0,0,0,0,4,2,3,3,3,No,Non-Travel,0
EMP-0224,Employee 224,36,Male,Sales,Manager,Marketing,8854.29,1,5,6,6,3,1,4,3,2,3,3,3,No,Non-Travel,0
EMP-0225,Employee 225,32,Female,Sales,Manager,Human Resources,8299.53,3,2,0,0,0,0,0,3,3,3,1,3,No,Travel_Frequently,0
EMP-0226,Employee 226,21,Male,Research & Development,Healthcare Representative,Life Sciences,3385.26,20,2,3,3,0,2,0,1,3,3,2,3,No,Travel_Rarely,0
EMP-0227,Employee 227,36,Male,Research & Development,Manufacturing Director,Technical Degree,15688.77,15,1,18,4,4,2,4,1,1,2,2,3,No,Non-Travel,0
EMP-0228,Employee 228,40,Female,Research & Development,Laboratory Technician,Marketing,3735.44,10,0,4,4,0,4,4,4,4,1,3,3,No,Travel_Frequently,0
EMP-0229,Employee 229,40,Female,Sales,Sales Representative,Technical Degree,2841.56,23,1,4,4,2,3,4,3,1,4,3,3,No,Travel_Rarely,0
EMP-0230,Employee 230,18,Female,Sales,Sales Representative,Technical Degree,2870.81,24,4,0,0,0,0,0,3,2,2,3,3,No,Travel_Rarely,0
EMP-0231,Employee 231,59,Female,Research & Development,Research Scientist,Other,8199.67,1,1,13,9,8,1,2,4,2,3,3,3,Yes,Travel_Rarely,1
EMP-0232,Employee 232,39,Female,Research & Development,Healthcare Representative,Human Resources,2745.24,15,4,3,3,1,1,3,4,4,4,1,3,No,Travel_Rarely,0
EMP-0233,Employee 233,45,Male,Human Resources,Manager,Human Resources,9270.7,6,3,1,1,1,0,1,3,2,2,3,3,No,Travel_Rarely,0
EMP-0234,Employee 234,31,Male,Research & Development,Manufacturing Director,Human Resources,10279.41,21,2,4,0,0,0,0,3,4,3,2,3,Yes,Travel_Frequently,1
EMP-0235,Employee 235,35,Female,Research & Development,Manager,Marketing,9579.72,2,1,4,4,4,0,4,1,1,2,3,3,Yes,Non-Travel,1
EMP-0236,Employee 236,28,Male,Research & Development,Laboratory Technician,Technical Degree,5265.29,1,4,10,5,0,3,1,3,4,4,2,3,No,Non-Travel,0
EMP-0237,Employee 237,33,Male,Research & Development,Research Scientist,Other,6853.67,1,2,15,14,0,2,3,4,4,2,2,3,No,Travel_Rarely,0
EMP-0238,Employee 238,38,Female,Research & Development,Healthcare Representative,Human Resources,4378.46,30,4,6,5,5,0,1,1,1,2,3,4,No,Travel_Rarely,1
EMP-0239,Employee 239,35,Female,Sales,Manager,Life Sciences,15414.42,3,1,17,7,7,2,0,4,4,2,4,3,No,Travel_Frequently,0
EMP-0240,Employee 240,40,Male,Research & Development,Research Director,Marketing,7630.81,10,2,0,0,0,0,0,3,3,2,3,3,No,Travel_Rarely,0
EMP-0241,Employee 241,33,Female,Research & Development,Healthcare Representative,Human Resources,7096.7,10,1,15,3,3,3,3,4,3,3,2,3,Yes,Travel_Frequently,0
EMP-0242,Employee 242,37,Female,Research & Development,Laboratory Technician,Marketing,5093.76,23,4,16,14,6,0,0,2,1,3,4,4,No,Travel_Rarely,0
EMP-0243,Employee 243,34,Male,Sales,Manager,Life Sciences,9024.11,6,0,4,4,4,2,3,2,3,4,3,4,Yes,Travel_Rarely,0
EMP-0244,Employee 244,35,Male,Research & Development,Research Scientist,Marketing,5313.94,1,3,5,5,0,4,3,3,1,2,4,3,No,Travel_Frequently,0
EMP-0245,Employee 245,47,Male,Research & Development,Healthcare Representative,Medical,8926.41,7,1,18,9,2,1,6,4,1,2,1,3,No,Non-Travel,0
EMP-0246,Employee 246,26,Female,Sales,Sales Executive,Technical Degree,4496.85,9,2,0,0,0,0,0,3,1,4,3,3,Yes,Travel_Frequently,1
EMP-0247,Employee 247,43,Female,Human Resources,Human Resources,Human Resources,5703.93,17,1,6,6,3,2,0,2,4,2,3,3,Yes,Non-Travel,0
EMP-0248,Employee 248,34,Male,Sales,Sales Executive,Human Resources,7070.83,6,3,16,2,2,2,2,3,4,3,3,4,No,Travel_Frequently,0
EMP-0249,Employee 249,27,Female,Sales,Sales Representative,Life Sciences,2000.0,5,3,0,0,0,0,0,2,3,3,3,3,No,Non-Travel,0
EMP-0250,Employee 250,32,Male,Research & Development,Research Scientist,Other,7063.66,12,3,14,5,5,0,3,2,4,3,3,3,Yes,Travel_Frequently,0
EMP-0251,Employee 251,35,Male,Research & Development,Research Director,Other,11864.53,2,1,9,2,2,1,2,4,4,3,3,3,Yes,Travel_Rarely,0
EMP-0252,Employee 252,52,Female,Research & Development,Research Director,Medical,10937.69,12,5,6,2,2,2,2,3,4,2,3,3,Yes,Non-Travel,0
EMP-0253,Employee 253,55,Male,Sales,Manager,Marketing,10938.15,7,0,11,6,6,3,4,3,2,3,2,4,No,Travel_Rarely,1
EMP-0254,Employee 254,34,Female,Research & Development,Laboratory Technician,Medical,5755.13,4,0,11,11,1,1,0,1,1,2,4,3,Yes,Travel_Rarely,1
EMP-0255,Employee 255,37,Male,Sales,Sales Representative,Technical Degree,8601.54,7,4,17,0,0,0,0,2,3,3,3,3,Yes,Travel_Rarely,1
EMP-0256,Employee 256,21,Female,Research & Development,Healthcare Representative,Life Sciences,3174.37,7,5,3,3,0,2,3,3,1,3,3,3,No,Travel_Rarely,0
EMP-0257,Employee 257,32,Male,Research & Development,Manufacturing Director,Marketing,9939.17,1,2,3,3,3,1,3,2,4,1,3,3,No,Travel_Rarely,0
EMP-0258,Employee 258,37,Male,Research & Development,Manager,Technical Degree,13048.3,6,1,19,7,1,2,0,4,4,3,4,3,Yes,Travel_Rarely,0
EMP-0259,Employee 259,47,Male,Research & Development,Manufacturing Director,Marketing,16843.03,2,3,18,4,4,0,1,4,3,3,1,3,Yes,Travel_Frequently,0
EMP-0260,Employee 260,39,Male,Research & Development,Manager,Medical,8488.34,1,1,2,2,2,2,0,4,3,2,3,3,No,Travel_Rarely,0
EMP-0261,Employee 261,38,Male,Sales,Sales Representative,Human Resources,8872.95,2,2,12,5,5,3,3,3,1,4,3,3,No,Travel_Rarely,0
EMP-0262,Employee 262,43,Female,Research & Development,Research Director,Human Resources,11086.58,7,3,12,11,2,2,3,4,4,4,2,3,Yes,Travel_Rarely,0
EMP-0263,Employee 263,47,Female,Sales,Sales Executive,Medical,6589.98,4,1,9,5,5,2,0,3,4,3,3,4,Yes,Travel_Rarely,0
EMP-0264,Employee 264,33,Male,Research & Development,Manager,Life Sciences,10335.39,1,2,5,5,5,3,5,1,4,1,3,3,No,Travel_Rarely,0
EMP-0265,Employee 265,30,Male,Sales,Manager,Medical,10723.66,10,0,10,0,0,0,0,4,1,3,2,4,No,Travel_Rarely,0
EMP-0266,Employee 266,29,Female,Sales,Sales Representative,Other,5354.7,1,2,11,11,4,0,4,3,3,3,3,3,No,Travel_Frequently,0
EMP-0267,Employee 267,34,Male,Research & Development,Research Scientist,Human Resources,4420.5,14,2,4,4,3,2,4,4,4,4,2,3,No,Travel_Rarely,0
EMP-0268,Employee 268,40,Female,Research & Development,Research Director,Human Resources,10123.33,14,3,8,8,4,4,6,3,1,3,3,3,No,Travel_Rarely,0
EMP-0269,Employee 269,39,Male,Research & Development,Laboratory Technician,Life Sciences,3049.68,4,2,0,0,0,0,0,1,1,4,2,3,No,Travel_Rarely,0
EMP-0270,Employee 270,53,Male,Research & Development,Manufacturing Director,Life Sciences,13001.07,3,2,15,8,4,4,0,3,3,3,4,3,Yes,Travel_Rarely,0
EMP-0271,Employee 271,35,Male,Human Resources,Manager,Marketing,13854.48,10,3,17,0,0,0,0,3,3,2,2,3,No,Travel_Rarely,0
EMP-0272,Employee 272,38,Female,Sales,Sales Representative,Technical Degree,5047.96,5,3,8,6,6,0,6,3,3,2,3,3,No,Travel_Rarely,1
EMP-0273,Employee 273,21,Female,Research & Development,Research Scientist,Medical,3673.9,7,3,3,0,0,0,0,3,4,2,2,4,No,Travel_Frequently,0
EMP-0274,Employee 274,34,Female,Research & Development,Manager,Technical Degree,9548.92,4,3,1,1,1,1,0,1,4,2,3,3,No,Travel_Rarely,0
EMP-0275,Employee 275,44,Male,Sales,Sales Representative,Life Sciences,9914.48,15,6,19,14,5,0,1,1,3,2,2,3,No,Travel_Rarely,1
EMP-0276,Employee 276,28,Female,Research & Development,Research Scientist,Medical,5824.23,1,2,10,7,3,1,3,1,4,3,3,4,No,Travel_Rarely,0
EMP-0277,Employee 277,35,Female,Human Resources,Human Resources,Life Sciences,8378.66,1,2,17,7,0,0,4,1,4,3,3,3,No,Travel_Rarely,0
EMP-0278,Employee 278,44,Male,Research & Development,Research Director,Technical Degree,14070.8,13,3,19,9,6,0,3,3,3,3,2,3,No,Travel_Frequently,0
EMP-0279,Employee 279,29,Female,Research & Development,Research Scientist,Life Sciences,4951.49,6,6,4,4,1,0,4,4,3,3,3,4,Yes,Travel_Rarely,0
EMP-0280,Employee 280,42,Female,Research & Development,Manager,Medical,9361.79,9,2,3,3,3,3,3,3,4,3,3,3,No,Travel_Rarely,0
EMP-0281,Employee 281,37,Male,Sales,Manager,Life Sciences,8702.66,2,4,0,0,0,0,0,2,2,2,2,3,Yes,Travel_Rarely,0
EMP-0282,Employee 282,39,Male,Research & Development,Manufacturing Director,Life Sciences,8054.55,24,1,1,1,1,1,1,3,3,3,3,3,Yes,Travel_Frequently,0
EMP-0283,Employee 283,27,Male,Sales,Sales Representative,Other,5154.73,21,3,9,9,3,2,6,4,3,3,3,3,Yes,Non-Travel,0
EMP-0284,Employee 284,47,Male,Sales,Manager,Human Resources,17673.0,1,2,25,10,0,0,6,3,3,3,2,3,No,Non-Travel,0
EMP-0285,Employee 285,42,Male,Sales,Manager,Medical,11468.05,3,3,8,8,3,1,1,4,3,3,4,4,No,Travel_Frequently,0
EMP-0286,Employee 286,18,Male,Research & Development,Manager,Other,9118.73,1,0,0,0,0,0,0,4,4,2,3,3,No,Travel_Frequently,1
EMP-0287,Employee 287,29,Male,Sales,Sales Representative,Life Sciences,2666.88,16,3,5,5,2,0,5,2,1,2,3,3,Yes,Travel_Rarely,1
EMP-0288,Employee 288,26,Male,Sales,Manager,Marketing,12073.2,11,1,8,8,1,4,5,1,4,2,3,3,No,Non-Travel,0
EMP-0289,Employee 289,42,Male,Research & Development,Laboratory Technician,Other,2000.0,5,1,0,0,0,0,0,4,3,3,3,3,Yes,Travel_Rarely,1
EMP-0290,Employee 290,44,Male,Research & Development,Research Director,Marketing,8875.29,3,2,1,1,1,1,1,3,2,1,4,3,Yes,Travel_Rarely,0
EMP-0291,Employee 291,31,Male,Research & Development,Research Director,Medical,12314.58,1,5,10,0,0,0,0,2,1,3,2,3,No,Travel_Rarely,0
EMP-0292,Employee 292,31,Female,Research & Development,Laboratory Technician,Other,5447.52,22,1,1,1,1,1,1,4,4,3,3,3,Yes,Travel_Frequently,1
EMP-0293,Employee 293,50,Female,Research & Development,Research Director,Life Sciences,14925.78,12,3,21,12,0,0,1,3,3,3,3,3,Yes,Travel_Frequently,0
EMP-0294,Employee 294,46,Male,Sales,Manager,Technical Degree,15114.84,30,2,18,4,1,1,4,3,3,3,2,3,Yes,Travel_Rarely,0
EMP-0295,Employee 295,44,Female,Sales,Sales Executive,Human Resources,7535.8,4,2,16,6,5,2,0,1,2,3,2,3,No,Travel_Rarely,0
EMP-0296,Employee 296,23,Female,Human Resources,Human Resources,Life Sciences,3825.93,1,3,5,5,5,2,5,4,2,2,3,3,No,Travel_Rarely,0
EMP-0297,Employee 297,37,Female,Sales,Sales Representative,Marketing,6297.27,4,5,8,8,0,0,1,1,1,3,3,4,No,Travel_Rarely,1
EMP-0298,Employee 298,32,Male,Research & Development,Laboratory Technician,Medical,7249.98,1,0,8,8,4,1,7,3,3,2,4,4,No,Travel_Rarely,0
EMP-0299,Employee 299,25,Female,Research & Development,Healthcare Representative,Marketing,5916.54,1,2,7,7,0,1,0,2,2,1,4,3,No,Travel_Rarely,0
EMP-0300,Employee 300,30,Male,Human Resources,Manager,Technical Degree,7883.37,2,2,0,0,0,0,0,3,2,2,1,3,No,Travel_Frequently,0
EMP-0301,Employee 301,43,Male,Sales,Manager,Life Sciences,15448.3,1,3,11,0,0,0,0,4,2,4,3,3,No,Travel_Frequently,0
EMP-0302,Employee 302,34,Female,Research & Development,Manager,Human Resources,13258.18,6,1,16,5,5,4,4,1,3,2,4,3,No,Travel_Rarely,0
EMP-0303,Employee 303,31,Female,Research & Development,Research Director,Other,10530.22,8,1,9,9,9,3,5,3,3,3,3,3,Yes,Travel_Rarely,1
EMP-0304,Employee 304,46,Male,Research & Development,Research Director,Technical Degree,7890.61,5,1,0,0,0,0,0,1,3,3,3,3,Yes,Travel_Rarely,0
EMP-0305,Employee 305,28,Male,Research & Development,Manufacturing Director,Technical Degree,11570.95,20,5,10,7,7,1,7,3,1,2,4,4,No,Travel_Rarely,1
EMP-0306,Employee 306,41,Female,Sales,Sales Executive,Life Sciences,9824.07,7,2,18,7,5,2,0,1,3,1,2,3,No,Travel_Frequently,0
EMP-0307,Employee 307,38,Male,Sales,Sales Executive,Marketing,5121.47,30,2,7,7,6,0,1,2,3,2,4,3,Yes,Travel_Rarely,1
EMP-0308,Employee 308,18,Male,Research & Development,Laboratory Technician,Medical,2000.0,8,3,0,0,0,0,0,3,2,1,2,3,No,Travel_Rarely,1
EMP-0309,Employee 309,41,Female,Research & Development,Laboratory Technician,Human Resources,7383.43,15,2,16,0,0,0,0,3,3,3,3,3,No,Travel_Frequently,0
EMP-0310,Employee 310,44,Male,Research & Development,Laboratory Technician,Other,3871.72,12,1,5,5,4,5,3,3,4,4,3,3,Yes,Travel_Rarely,1
EMP-0311,Employee 311,54,Male,Sales,Manager,Life Sciences,12024.67,8,3,13,9,6,3,0,2,1,4,3,3,No,Travel_Rarely,0
EMP-0312,Employee 312,42,Male,Sales,Manager,Life Sciences,12635.37,4,1,15,1,1,1,1,1,3,4,3,4,Yes,Travel_Rarely,0
EMP-0313,Employee 313,45,Female,Research & Development,Research Director,Human Resources,12518.21,15,2,11,10,7,1,0,1,4,2,4,3,No,Travel_Rarely,0
EMP-0314,Employee 314,45,Male,Research & Development,Manager,Life Sciences,11630.88,23,3,8,8,2,3,4,3,4,3,2,3,Yes,Travel_Rarely,0
EMP-0315,Employee 315,41,Female,Research & Development,Manufacturing Director,Technical Degree,16263.5,10,3,22,1,1,1,1,1,3,1,2,3,No,Travel_Rarely,0
EMP-0316,Employee 316,32,Male,Research & Development,Research Director,Marketing,9901.54,23,1,5,5,2,2,0,4,3,3,2,4,Yes,Travel_Rarely,0
EMP-0317,Employee 317,44,Male,Research & Development,Manufacturing Director,Technical Degree,11145.25,15,4,8,1,1,0,1,3,3,4,3,3,No,Travel_Rarely,1
EMP-0318,Employee 318,27,Male,Research & Development,Manufacturing Director,Technical Degree,9574.17,12,3,9,7,5,4,2,3,4,3,2,3,No,Travel_Rarely,0
EMP-0319,Employee 319,30,Female,Research & Development,Research Director,Life Sciences,8930.17,1,2,0,0,0,0,0,3,3,2,3,4,Yes,Travel_Frequently,1
EMP-0320,Employee 320,44,Male,Sales,Sales Representative,Life Sciences,8756.26,8,2,23,0,0,0,0,4,3,4,4,3,No,Travel_Rarely,0
EMP-0321,Employee 321,23,Male,Sales,Sales Representative,Other,2891.68,16,2,0,0,0,0,0,1,4,2,3,3,Yes,Travel_Frequently,1
EMP-0322,Employee 322,29,Male,Research & Development,Laboratory Technician,Human Resources,6086.9,5,2,11,8,0,0,4,3,4,3,3,3,No,Travel_Rarely,0
EMP-0323,Employee 323,36,Male,Research & Development,Manager,Other,12544.58,2,4,8,5,4,5,5,3,4,4,3,3,Yes,Travel_Rarely,0
EMP-0324,Employee 324,39,Male,Sales,Manager,Human Resources,11647.68,5,5,6,6,0,0,5,3,4,1,3,3,No,Travel_Rarely,0
EMP-0325,Employee 325,39,Male,Research & Development,Healthcare Representative,Human Resources,6208.5,2,2,5,5,2,1,1,4,4,3,3,3,Yes,Travel_Frequently,1
EMP-0326,Employee 326,44,Male,Sales,Sales Representative,Marketing,9707.05,2,2,16,3,0,3,3,4,2,3,1,3,Yes,Non-Travel,0
EMP-0327,Employee 327,49,Male,Research & Development,Laboratory Technician,Human Resources,7027.11,2,2,15,5,5,3,5,4,1,3,3,3,Yes,Travel_Rarely,0
EMP-0328,Employee 328,33,Male,Research & Development,Healthcare Representative,Human Resources,7810.4,14,2,12,3,3,1,3,2,2,3,3,3,Yes,Travel_Rarely,0
EMP-0329,Employee 329,42,Male,Research & Development,Manufacturing Director,Medical,14084.43,19,3,14,8,4,2,5,4,2,3,3,3,Yes,Travel_Rarely,1
EMP-0330,Employee 330,36,Female,Sales,Manager,Human Resources,10190.39,4,1,6,6,5,0,6,1,2,3,2,3,No,Travel_Rarely,1
EMP-0331,Employee 331,33,Male,Research & Development,Laboratory Technician,Medical,6273.09,2,4,12,8,8,4,2,3,1,2,4,3,No,Travel_Rarely,0
EMP-0332,Employee 332,41,Male,Research & Development,Laboratory Technician,Medical,3402.01,1,2,6,6,3,3,5,4,2,3,3,3,No,Travel_Rarely,0
EMP-0333,Employee 333,36,Male,Research & Development,Research Scientist,Human Resources,6939.6,10,2,10,7,2,5,7,3,3,1,3,3,No,Travel_Frequently,1
EMP-0334,Employee 334,23,Male,Sales,Manager,Life Sciences,9646.43,10,2,5,1,1,1,1,3,4,4,2,3,No,Travel_Rarely,0
EMP-0335,Employee 335,50,Male,Research & Development,Healthcare Representative,Life Sciences,8051.59,4,4,19,2,1,1,2,2,3,1,2,3,No,Travel_Rarely,0
EMP-0336,Employee 336,31,Male,Sales,Sales Representative,Life Sciences,3935.31,3,3,5,4,4,0,4,2,1,4,3,3,No,Travel_Frequently,1
EMP-0337,Employee 337,39,Male,Research & Development,Research Director,Life Sciences,11147.07,5,2,4,3,3,0,2,3,1,3,3,3,No,Travel_Rarely,0
EMP-0338,Employee 338,44,Male,Research & Development,Laboratory Technician,Life Sciences,4770.49,1,2,11,8,5,0,7,4,3,3,3,3,No,Travel_Rarely,0
EMP-0339,Employee 339,45,Female,Research & Development,Laboratory Technician,Medical,2983.78,2,2,0,0,0,0,0,1,2,2,3,3,No,Travel_Rarely,0
EMP-0340,Employee 340,41,Male,Research & Development,Research Director,Medical,8925.13,10,1,0,0,0,0,0,1,4,2,4,4,Yes,Travel_Rarely,0
EMP-0341,Employee 341,43,Female,Research & Development,Laboratory Technician,Human Resources,10003.26,12,3,20,10,3,0,0,3,3,4,1,4,No,Non-Travel,0
EMP-0342,Employee 342,36,Male,Research & Development,Manufacturing Director,Life Sciences,10096.76,14,3,6,6,5,1,2,1,3,3,3,3,No,Travel_Rarely,0
EMP-0343,Employee 343,32,Male,Research & Development,Laboratory Technician,Human Resources,3812.83,28,4,6,6,1,1,5,4,3,3,4,4,No,Travel_Rarely,0
EMP-0344,Employee 344,38,Female,Research & Development,Laboratory Technician,Other,2460.84,1,2,0,0,0,0,0,4,1,3,2,3,No,Travel_Rarely,1
